BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
1046,68.190314,37.076739,17.27857723642299,4.468325540947925,2.5372793362554784,43.26875,24.798846,13.762099,5.267533,-0.070683,0.311219,-0.058701,0.181836,16.480313,3.3625,0.0,0.0,0.0,0.95625,1.115625,0.51875,0.0,0.9025,87.00635005252514,90.7160827258504,82.54933524116139,93.61368665588049,86.94785712223363,80.56587402375192,87.76508972267537,,,0.0,88.69565217391305,95.45454545454548,100.0,,./TRAIN02/SEQUENCE_02_05
1524,78.791444,39.047461,18.29538158135431,4.638513079415637,3.060626380097994,46.1,25.424682,14.436638,5.616542,-0.06453,0.645118,0.008275,0.588862,17.010938,3.584375,0.0,0.0,0.0,0.990625,0.99375,0.515625,0.0,0.9387,92.12647270843068,94.17123537242117,87.95087342753234,95.97616816820444,91.20954137514988,85.90389755908726,93.5562805872757,,,0.0,91.88405797101449,85.02673796791444,99.39759036144578,,./TRAIN02/SEQUENCE_02_05
1976,84.372512,40.368865,18.80122346189058,4.721651110572269,3.3276873977414407,47.665625,25.751015,14.737379,5.792566,-0.061452,0.640847,0.035825,0.615221,16.104688,3.653125,0.0,0.0,0.0,1.03125,1.053125,0.51875,0.0,0.9461,94.6736416753518,95.8591062410395,90.93781672926728,97.2080494907254,93.10959931680527,88.59614977832479,95.35073409461666,,,0.0,95.65217391304348,90.10695187165776,100.0,,./TRAIN02/SEQUENCE_02_05
2952,90.013565,42.141078,19.308990993951376,4.806588775940509,3.571350844278391,49.534375,26.040818,15.080128,5.999329,-0.058317,0.733204,0.071001,0.745888,16.40375,3.74375,0.0,0.0,0.003125,1.05,1.059375,0.51875,0.0,0.9588,97.23050726881397,97.5835133388382,94.50307041077922,98.30203294600128,95.27506049251608,91.75854891484146,97.71615008156608,,,100.0,97.3913043478261,90.64171122994652,100.0,,./TRAIN02/SEQUENCE_02_05
3948,92.906737,43.374486,19.553634025904845,4.851433377987271,3.7086211599012993,50.55625,26.219504,15.334488,6.173478,-0.057723,0.715723,0.077584,0.735584,9.1825,3.740625,0.0,0.0,0.0,1.075,1.025,0.51875,0.0,0.9664,98.46240830932236,98.49394983049518,96.45263220652238,98.97655849504469,96.8820869306787,94.4221233804143,97.63458401305056,,,0.0,99.71014492753622,87.70053475935828,100.0,,./TRAIN02/SEQUENCE_02_05
4941,94.557577,44.211184,19.682894285085226,4.879257183821491,3.763973138115836,51.23125,26.308397,15.488814,6.292787,-0.058695,0.730792,0.078722,0.750819,9.196875,3.759375,0.0,0.0,0.003125,1.078125,1.0875,0.51875,0.0,0.9694,99.11329890084752,99.05882959332232,97.74041614499494,99.312122555078,97.85710643883988,96.2469309068028,98.12398042414355,,,100.0,100.0,93.048128342246,100.0,,./TRAIN02/SEQUENCE_02_05
548,46.329657,33.897834,15.001369619041814,4.014119643634761,1.6224928396653122,37.7375,23.724441,12.175508,4.365392,-0.086931,-0.20719,-0.197215,-0.491337,9.129062,2.54375,0.0,0.0,0.003125,0.709375,1.16875,0.5125,0.0,0.8204,75.53946129258227,81.494780612198,71.99666130090026,89.55789256725588,76.92390019680957,66.7678060937244,66.39477977161502,,,100.0,65.79710144927536,100.0,98.79518072289156,,./TRAIN02/SEQUENCE_02_05
5941,95.71418,44.908168,19.77407869223412,4.900309355032352,3.8166897185300632,51.725,26.408723,15.634516,6.406608,-0.057902,0.774188,0.080222,0.796507,9.202812,3.796875,0.0,0.0,0.003125,1.046875,1.040625,0.51875,0.0,0.9734,99.57245837556428,99.48623142150652,98.68240624813689,99.69084528787924,98.77764019451362,97.98780056006508,99.10277324632952,,,100.0,97.10144927536231,89.03743315508021,100.0,,./TRAIN02/SEQUENCE_02_05
648,52.134292,34.694574,15.62020760947795,4.158514029100676,1.7727427064368189,39.290625,24.123457,12.680373,4.663546,-0.082931,0.066348,-0.165171,-0.181754,9.106562,2.80625,0.0,0.0,0.0,0.859375,1.15625,0.515625,0.0,0.8508,78.65562265731477,84.42627987227553,74.95975675192274,91.06414647901784,80.11359748688257,71.32801247566405,73.24632952691681,,,0.0,79.71014492753623,98.93048128342248,99.39759036144578,,./TRAIN02/SEQUENCE_02_05
850,61.411265,36.0296,16.609281975443373,4.350215145964906,2.2254305327283386,41.6125,24.46148,13.356392,5.038264,-0.074529,0.12059,-0.0982,-0.052139,9.1025,3.153125,0.0,0.0,0.0,0.853125,0.921875,0.515625,0.0,0.8741,83.63611088476921,88.31820184992179,79.38949502176116,92.34015662902569,84.38463226318488,77.05925007444745,82.30016313213704,,,0.0,79.13043478260869,78.87700534759358,99.39759036144578,,./TRAIN02/SEQUENCE_02_05
7940,100.0,,19.85898411551804,4.925615620387269,3.910395321106069,52.415625,26.49062,15.827991,6.538169,-0.057176,0.735115,0.091865,0.769804,9.164687,3.83125,0.0,0.0,0.0,1.059375,1.021875,0.51875,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,0.0,98.2608695652174,87.43315508021392,100.0,,./TRAIN02/SEQUENCE_02_05
1046,70.490031,39.379302,13.463137857789237,5.314052313696051,2.777376330894494,27.711599,21.409833,7.665072,4.339968,-0.083195,-0.093799,-0.169491,-0.346484,16.461442,2.178683,0.0,0.0,0.0,0.00627,0.062696,0.097179,0.0,0.8317,86.2883275495076,91.77047897915196,81.7232139900182,89.67660504259545,79.53228606949843,72.07655583126056,89.44656175933609,,,,28.5727305869486,76.92288816637017,19.375078503968563,,./TRAIN02/SEQUENCE_02_11
1540,80.529078,41.262261,14.251720380716666,5.482135560207174,3.120884790788721,29.376176,21.978085,8.062738,4.5803,-0.076968,0.076326,-0.090336,-0.090979,16.694984,2.338558,0.0,0.0,0.0,0.012539,0.065831,0.225705,0.0,0.8923,91.34253317058506,94.67317528888552,86.63215419133472,92.05676887519824,83.65844249335369,76.06789927343307,96.01028354046434,,,,57.14090411957709,80.76927795840747,44.99997009372626,,./TRAIN02/SEQUENCE_02_11
2022,85.776383,42.501586,14.669575898139469,5.567597106658656,3.24433574099442,30.347962,22.310994,8.299706,4.774854,-0.070284,0.229352,-0.044096,0.114972,15.682445,2.401254,0.0,0.0,0.0,0.009404,0.059561,0.272727,0.0,0.9232,94.02066468320916,96.14904466110416,89.49801102011257,93.45118184928006,86.11720697271107,79.29897891346614,98.58428886205697,,,,42.8545388261028,73.07649837433287,54.37498878514735,,./TRAIN02/SEQUENCE_02_11
2995,90.598504,43.967135,15.051235960654996,5.6501392363357015,3.537084180855804,31.504702,22.854636,8.661091,5.094925,-0.067791,0.353506,-0.014318,0.271397,9.35674,2.354232,0.0,0.0,0.0,0.009404,0.056426,0.363636,0.0,0.9448,96.4668112528108,97.57449746609416,92.90930859809838,95.72826495023496,89.86691411195592,84.61459766951859,96.65378487086252,,,,42.8545388261028,69.23010858229557,72.49998504686313,,./TRAIN02/SEQUENCE_02_11
3976,93.084765,44.934862,15.274093991957733,5.698894843543952,3.65424510958112,32.231975,23.275658,8.93707,5.365622,-0.064961,0.456726,-0.000824,0.390941,9.126019,2.388715,0.0,0.0,0.0,0.009404,0.053292,0.404389,0.0,0.9531,97.89515930994396,98.41647740198768,95.05408151460033,97.49174547846906,92.73045417748618,89.1102316082607,98.06949600880554,,,,42.8545388261028,65.38494570885223,80.6251208711897,,./TRAIN02/SEQUENCE_02_11
4966,94.961144,45.791399,15.42858593504897,5.736636587083762,3.757086615829202,32.887147,23.622127,9.157209,5.578127,-0.062637,0.423668,0.007117,0.368148,9.10094,2.429467,0.0,0.0,0.0,0.012539,0.059561,0.407524,0.0,0.9604,98.8853334825648,99.06825455390428,96.98622413676615,98.94295547494605,95.0146020528164,92.6394347030582,99.7425830457065,,,,57.14090411957709,73.07649837433287,81.25016199231608,,./TRAIN02/SEQUENCE_02_11
539,46.105567,35.775531,11.60804811325949,4.814084838952054,1.751942825793326,24.645768,20.72222,6.961772,3.780657,-0.104219,-0.535295,-0.341396,-0.980911,9.102508,1.548589,0.0,0.0,0.0,0.021944,0.065831,0.009404,0.0,0.6062,74.39863339346779,83.13634218057356,72.68188934937832,86.79648919007322,72.23489123841553,62.787729158221005,63.57784112159892,,,,100.0,80.76927795840747,1.874923988220916,,./TRAIN02/SEQUENCE_02_11
5955,96.181527,46.507924,15.524925622012836,5.76140905661519,3.789564595122817,33.31348,23.82328,9.354526,5.763282,-0.061741,0.474552,0.014438,0.427248,9.115361,2.435737,0.0,0.0,0.0,0.012539,0.053292,0.451411,0.0,0.9648,99.50279655488605,99.49606016442422,98.24350643902544,99.78549909189688,97.06195034783244,95.7144192870314,100.0,,,,57.14090411957709,65.38494570885223,90.00013956261078,,./TRAIN02/SEQUENCE_02_11
643,53.149429,36.769654,12.138234680902269,4.97795772792538,1.973060837339055,25.438871,20.834083,7.209686,3.986704,-0.096661,-0.383371,-0.291678,-0.77171,9.104389,1.727273,0.0,0.0,0.0,0.012539,0.081505,0.021944,0.0,0.678,77.79672028036991,85.96632815455804,75.02079899458232,87.26503530483645,74.80723069832322,66.20968021854304,70.91377271027208,,,,57.14090411957709,100.0,4.375088472726476,,./TRAIN02/SEQUENCE_02_11
848,63.574452,38.275901,12.91583009918446,5.186416133783948,2.4284457868585902,26.705329,21.14837,7.546139,4.273897,-0.090576,-0.328249,-0.2253,-0.644125,9.105643,1.965517,0.0,0.0,0.0,0.009404,0.068966,0.087774,0.0,0.7826,82.78050703665795,89.56627911920437,78.75566171915372,88.58144871025732,78.29824503516716,70.97927351942619,80.69496008805548,,,,42.8545388261028,84.61566775044477,17.499955140589392,,./TRAIN02/SEQUENCE_02_11
7949,100.0,,15.60250179847884,5.790590147081259,3.8611244908943503,33.909091,23.874491,9.637686,6.021331,-0.06024,0.466062,0.024841,0.430663,9.137931,2.429467,0.0,0.0,0.0,0.012539,0.056426,0.501567,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7425830457065,,,,57.14090411957709,69.23010858229557,100.0,,./TRAIN02/SEQUENCE_02_11
1156,83.86297,38.709079,19.785321469874248,7.619855975925297,2.8540920891693693,54.23511,46.078353,15.375457,2.442619,-0.055098,0.508655,-0.075485,0.378072,16.960815,1.777429,0.0,0.0,0.30721,0.188088,1.467085,1.476489,0.0,0.8998,92.49177526997714,96.06217436643344,88.4102405503525,95.42245952228416,86.15421106184948,66.15877440645538,100.0,,,96.07848656289777,98.36055286236488,92.67329597137716,89.20456605114151,,./TRAIN02/SEQUENCE_02_07
1593,90.031009,40.309415,20.429017139400088,7.722317265409429,3.2172174785465653,56.335423,46.656639,16.185139,2.616592,-0.050024,0.610754,-0.031144,0.529586,16.232602,1.717868,0.0,0.0,0.291536,0.188088,1.561129,1.523511,0.0,0.9187,95.50090278396236,97.3538856910742,91.8340222585676,96.62001691821158,90.69115028394742,70.8708643639208,96.64903633281554,,,91.17651658019258,98.36055286236488,98.61389753593014,92.0454792613698,,./TRAIN02/SEQUENCE_02_07
2027,93.298778,41.399007,20.746483777237955,7.776566503117819,3.3975235716647125,57.445141,47.035898,16.60926,2.676889,-0.048225,0.61513,-0.018078,0.548827,17.017241,1.717868,0.0,0.0,0.30721,0.191223,1.517241,1.617555,0.0,0.9298,96.98498546451545,98.0377962201517,93.6430060574952,97.40541449038528,93.06765266366612,72.50401944065854,96.64903633281554,,,96.07848656289777,100.0,95.84156627114876,97.7273056818264,,./TRAIN02/SEQUENCE_02_07
2940,96.30086,42.913533,21.07049521205213,7.838731116381167,3.5915018238098213,58.824451,47.627558,16.970754,2.921348,-0.047467,0.642212,-0.010213,0.584531,9.560815,1.648903,0.0,0.0,0.319749,0.184953,1.554859,1.60815,0.0,0.9453,98.4996635484357,98.82149448657472,95.89145966796092,98.63066775412398,95.09323345606744,79.12523537021107,92.76899386698427,,,100.0,96.72110572472975,98.21783216429829,97.15908678977168,,./TRAIN02/SEQUENCE_02_07
3940,97.441316,44.018952,21.23717725903028,7.877594032486882,3.696216177770317,59.768025,48.01941,17.181078,3.168977,-0.046026,0.68823,0.008651,0.650856,9.226019,1.667712,0.0,0.0,0.30094,0.184953,1.570533,1.655172,0.0,0.9568,99.27886334329963,99.31143238502456,97.429607268603,99.44214384157716,96.27175441237932,85.83231131922159,93.82720772531562,,,94.11757347169186,96.72110572472975,99.2079324250571,100.0,,./TRAIN02/SEQUENCE_02_07
4940,98.138459,44.85792,21.318531800099816,7.901027433019377,3.78825000761096,60.401254,48.174354,17.409186,3.387415,-0.045716,0.776783,0.007628,0.738696,9.128213,1.702194,0.0,0.0,0.297806,0.184953,1.53605,1.592476,0.0,0.9634,99.65917689752986,99.60685311411224,98.46185239935794,99.76301333029824,97.5499255117422,91.7487437893683,95.7672008277124,,,93.13742967139852,96.72110572472975,97.0296992177235,96.2121157196956,,./TRAIN02/SEQUENCE_02_07
607,64.692497,35.206129,17.788814789715524,7.290340650150036,1.7493559384548552,48.658307,44.16506,13.658813,1.983623,-0.069277,0.045765,-0.194397,-0.21791,9.10094,1.714734,0.0,0.0,0.282132,0.172414,1.498433,1.178683,0.0,0.8366,83.15857098176687,91.908033030817,79.31933071847557,91.46027094651694,76.53523781805858,53.72678529253078,96.4727142406251,,,88.23545968869333,90.16384012383448,94.65349649289482,71.21211571969559,,./TRAIN02/SEQUENCE_02_07
5940,98.482605,45.485211,21.361660071310663,7.915912950651053,3.821962472456285,60.830721,48.288792,17.622265,3.543654,-0.047082,0.641964,0.010286,0.605169,9.129154,1.673981,0.0,0.0,0.31348,0.184953,1.583072,1.601881,0.0,0.9649,99.86079153263653,99.79451219779918,99.16193912875588,100.0,98.74388372312076,95.98050517110252,94.17990817073424,,,98.03939965410368,96.72110572472975,100.0,96.78033461175032,,./TRAIN02/SEQUENCE_02_07
721,70.585112,36.179543,18.43878856262572,7.397960522481733,2.071927614912984,50.369906,44.655263,14.138944,2.089977,-0.0634,0.105784,-0.148443,-0.106059,9.102821,1.705329,0.0,0.0,0.275862,0.178683,1.369906,1.275862,0.0,0.8511,86.19704716861709,93.26477769553034,82.10945835564165,92.47541955491452,79.22558435613786,56.60740248793626,95.94357918094056,,,86.2745465974874,93.44221144945952,86.53466172100826,77.08334843750377,,./TRAIN02/SEQUENCE_02_07
948,78.96038,37.670818,19.30004271553508,7.539174504150791,2.546316171644742,52.76489,45.453626,14.871507,2.23622,-0.057326,0.45029,-0.092095,0.300869,9.101254,1.689655,0.0,0.0,0.285266,0.184953,1.473354,1.413793,0.0,0.8829,90.2232099824242,95.04503734517866,86.0135918874856,94.12872867061988,83.33039810691623,60.568420413991554,95.0617436758374,,,89.21560348898669,96.72110572472975,93.0692981746882,85.41668177083712,,./TRAIN02/SEQUENCE_02_07
7940,100.0,,21.391438765362924,7.932212680153395,3.902343715218299,61.344828,48.288479,17.846437,3.692056,-0.046274,0.660311,0.000777,0.614815,9.10094,1.708464,0.0,0.0,0.30094,0.184953,1.53605,1.598746,0.0,1.0,100.0,100.0,100.0,99.99935181646292,100.0,100.0,96.11995753416876,,,94.11757347169186,96.72110572472975,97.0296992177235,96.59092831439874,,./TRAIN02/SEQUENCE_02_07
1024,60.080444,35.629984,19.01484414451352,5.7658247163705445,2.3529166823467325,46.376176,29.621731,14.307271,8.757125,-0.097188,-0.165663,-0.267497,-0.530348,18.465831,6.758621,0.0,0.065831,0.0,0.0,0.0,0.047022,0.0,0.8293,83.21103175628461,85.10217177989236,79.14192566509871,85.58727483475788,82.13454022377809,77.97637412809866,88.83396094977097,,60.00018228549556,0.0,0.0,,20.270287746524414,,./TRAIN02/SEQUENCE_02_04
1505,72.325914,37.448927,20.443366560814138,6.116613114886523,2.890686219255863,49.68652,30.522496,14.806801,9.139733,-0.092361,0.207822,-0.201335,-0.085875,19.281505,7.144201,0.0,0.094044,0.0,0.0,0.0,0.159875,0.0,0.8828,89.46240164624781,90.27972330415923,84.79109774806444,88.1898918667109,85.00221966299357,81.38324391154967,93.90194725393164,,85.71428571428572,0.0,0.0,,68.91906455437008,,./TRAIN02/SEQUENCE_02_04
1998,79.473727,38.730422,21.203022175934,6.296475663274885,3.0716648353873177,51.633229,31.252509,15.200989,9.409029,-0.089978,0.240848,-0.149348,0.001522,18.665517,7.30094,0.0,0.094044,0.0,0.0,0.0,0.175549,0.0,0.8979,92.78673746689232,92.93445081369596,88.11319784897786,90.29914818478176,87.26515646916229,83.78114569406398,95.96209328154676,,85.71428571428572,0.0,0.0,,75.6758271365449,,./TRAIN02/SEQUENCE_02_04
